Compound_ID,Norm. Area: HILIC_Neg_1D0.raw (F125),Norm. Area: HILIC_Neg_2D0.raw (F126),Norm. Area: HILIC_Neg_3D0.raw (F127),Norm. Area: HILIC_Neg_13D0.raw (F134),Norm. Area: HILIC_Neg_14D0.raw (F135),Norm. Area: HILIC_Neg_15D0.raw (F136),Norm. Area: HILIC_Neg_25D14.raw (F143),Norm. Area: HILIC_Neg_26D14.raw (F144),Norm. Area: HILIC_Neg_27D14.raw (F145),Norm. Area: HILIC_Neg_37D14.raw (F152),Norm. Area: HILIC_Neg_38D14.raw (F153),Norm. Area: HILIC_Neg_39D14.raw (F154),Norm. Area: HILIC_Neg_49D21.raw (F161),Norm. Area: HILIC_Neg_50D21.raw (F162),Norm. Area: HILIC_Neg_51D21.raw (F163),Norm. Area: HILIC_Neg_61D35.raw (F170),Norm. Area: HILIC_Neg_62D28.raw (F171),Norm. Area: HILIC_Neg_63D28.raw (F172),Norm. Area: HILIC_Neg_85D28.raw (F188),Norm. Area: HILIC_Neg_86D28.raw (F189),Norm. Area: HILIC_Neg_87D28.raw (F190),Norm. Area: HILIC_Neg_97D42.raw (F197),Norm. Area: HILIC_Neg_98D42.raw (F198),Norm. Area: HILIC_Neg_99D42.raw (F199),Norm. Area: HILIC_Neg_121D7.raw (F215),Norm. Area: HILIC_Neg_122D7.raw (F216),Norm. Area: HILIC_Neg_123D7.raw (F217),Norm. Area: HILIC_Neg_133D7.raw (F224),Norm. Area: HILIC_Neg_134D7.raw (F225),Norm. Area: HILIC_Neg_135D7.raw (F226),Norm. Area: HILIC_Neg_Blank_MS1.raw (F233),Norm. Area: HILIC_Neg_Blank2.raw (F234),Norm. Area: HILIC_Neg_Blank2_MS1.raw (F235),Norm. Area: HILIC_Neg_Blank3.raw (F236),Norm. Area: HILIC_Neg_Blank4.raw (F237),Norm. Area: HILIC_Neg_Pooled_QC1_MS1.raw (F239),Norm. Area: HILIC_Neg_Pooled_QC2_MS1.raw (F240),Norm. Area: HILIC_Neg_Pooled_QC3_MS1.raw (F241),Norm. Area: HILIC_Neg_Pooled_QC4_MS1.raw (F242),Norm. Area: HILIC_Neg_Pooled_QC5_MS1.raw (F243),Norm. Area: HILIC_Neg_Pooled_QC6_MS1.raw (F244),Norm. Area: HILIC_Neg_Pooled_QC7_MS1.raw (F245),Norm. Area: HILIC_Neg_Pooled_QC8_MS1.raw (F246),Norm. Area: HILIC_Neg_Pooled_QC9_MS1.raw (F247),Norm. Area: HILIC_Neg_Pooled_QC10_MS1.raw (F248),Norm. Area: HILIC_Neg_Pooled_QC11_MS1.raw (F249)
8.543_241.03542_HILIC,1689426.828,1470840.126,1474412.569,1541633.377,1690067.619,1657771.914,1781441.051,1812434.267,1878742.546,1382200.049,1331183.064,1360777.956,1720568.346,1813376.01,1478436.462,1919975.235,1997792.766,1832480.103,1598404.784,1463899.356,1385477.014,1587665.304,1522929.075,1571193.889,1820953.459,1821923.257,1834852.567,1454056.899,1464236.024,1501972.256,104620.1533,144403.243,132626.6921,158804.2506,166613.0271,16420000.31,16670311.6,18392274.25,19256271.44,19231610.81,15424240.61,19679566.17,16681809.19,16958366.97,17421199.77,17840582.42
2.038_403.06477_HILIC,3482232.897,3559983.467,2937774.889,3291215.53,3602329.991,3391009.762,3682548.908,4119892.099,4045139.843,2793412.512,2940710.378,3885990.842,4065075.159,4285409.925,4070718.608,4055086.789,4036770.66,3970661.016,3568717.039,3356922.891,3180955.957,3861140.405,3842719.326,4018467.478,4366434.211,4332741.709,4266961.472,3518363.062,3725700.005,3548266.22,196246.2454,262042.3142,296156.8161,392486.2525,368347.4407,42314312.77,41893480.58,33322703.55,32882250,39835338.92,37547874.6,38869853.69,38066615.88,39383741.66,40346265.57,38190392.87
1.714_154.99864_HILIC,13637218.44,19198992.98,21224127.6,21363540.03,19839995.77,20648181.57,61785816.69,49047266.09,31399251.12,38185951.06,43431064.58,35795523.34,55034744.75,31382997.86,16892889.53,12880800.76,20400148.82,4304294.661,19295861.37,26597411.7,33385586.16,71067153.2,69136575.38,49350801.55,119641777.7,153491429.7,122517179,25175453.38,31778077.12,30828460.95,36961.85807,51771.76325,41022.92412,53441.46404,53336.97752,95217223.8,92980633.59,87755193.71,96541781.29,99279337.62,93534165.71,94239041.31,97160898.44,89863911.45,92300237.35,98533633.95
8.631_191.01971_HILIC,2714966.232,13208704.43,12667847.34,83227420.07,64213417.81,74414357.66,3098602.468,3104070.079,3327414.691,423599576.1,291798476.1,237646933.8,3118222.234,3303558.188,2636461.327,3563698.035,3740029.409,3395255.371,133930486.7,228791950.7,189347306.6,6765863.879,204928262.2,3077183.566,3517370.34,3342538.615,4584167.538,248951344,249373574.7,167707980,170595.1711,233932.0898,242031.5966,320797.2934,328584.5046,26353396.79,29582864.04,25335823.48,27780267.71,24387887.33,24847250.4,25326137.49,28976794.34,27349490.36,27975078.45,26341598.4
10.187_163.02477_HILIC,53894127.13,54791324.84,108554520.5,16695195.51,10425598.46,10628245.3,3025682.547,2755665.217,3135902.174,6925205.729,2608500.972,2089767.804,2935493.224,2634950.724,2956615.709,3338669.511,3362708.535,3239867.186,3379105.057,10600516.65,18869097.68,3874750.155,3050445.883,2946155.411,5227489.282,3441568.775,7752482.091,18011419.91,25520987.25,20908989.96,148696.8533,203059.5111,244797.916,306884.183,318067.4922,32556328.17,31247512.84,37057154.87,39288521.27,39430472.74,31274476.99,35901194.97,36954450.16,27315335.66,44258702.32,28552115.48
11.722_236.07758_HILIC,136818557.2,170846543.5,296376588.7,573856216.8,367533251.8,291290654.1,1693125.245,1544380.977,1730372.33,355159808.2,395791566,170810114.4,1412804.167,1621321.596,1520893.006,2412866.21,1628262.993,1543529.242,88247934.61,191710568.5,279018238.8,371506186.9,309163013.3,308531778.6,1325283.685,1440026.354,2312382.795,378735341.5,618471293.6,768301427.8,89769.64205,103742.7898,88139.89819,127423.751,115362.3475,29772667.23,41963122.54,45387686.6,47013048.22,42274428.39,39820256.24,38329234.49,39811564.89,41161611.59,41721657.42,40255374.17
8.335_241.0354_HILIC,2604783.236,2776693.068,2854928.36,1903260.457,1924340.868,1905207.636,1989829.831,1798855.988,2024443.183,1720143.876,1930205.909,1842475.678,1712965.234,1897604.09,1440046.552,2044318.07,2068860.108,1835145.884,1578459.081,1502107.926,1506355.256,1579397.648,1522370.204,1542702.072,1694125.012,1622734.489,1745923.228,1484811.071,1556237.762,1530732.327,106603.1187,133825.1741,117473.279,151647.1137,162234.5872,13323453.86,13017871.95,13934585.79,14475939.15,13964164.06,13300004.68,13902899.95,14128676.84,14031891.01,13665834.46,13140737.84
1.242_229.05061_HILIC,941907.9977,994487.696,745985.5006,897631.8303,951648.8161,900833.8185,1012030.778,1022398.429,1014622.969,1012556.874,1745372.118,1132833.77,999498.0751,1237231.138,1053392.053,987793.6155,1019725.991,941760.0017,6126870.016,4876090.072,5589676.633,3594493.716,14478413.28,10298887.15,934721.3727,896865.4032,1005531.037,867922.623,806797.4034,817615.4141,47626.18978,55461.72571,58637.24643,69231.60857,70534.21446,18523704.81,17199842.08,16083226.91,14455248.56,18284305.17,17367799.43,16707608.6,17929949.73,18200477.94,17719952.21,15670942.65
3.665_257.02794_HILIC,212584456.2,240562906.2,242406191.5,78325778.55,35592825.62,39776651.9,7230035.573,6706830.866,5540600.805,129193269.5,131626980.5,59577674.59,5671340.087,5162202.644,3294870.766,9010349.972,6968371.741,8063974.307,24576522.21,36912218.02,90430029.33,1563365.03,1592273.016,1650792.29,1737628.76,1748199.985,1777482.14,40639788.2,49475796.99,66635672.09,96215.70815,134920.5757,119563.8666,164463.6746,160548.713,63702568.05,58127984.6,48672516.97,53847900.59,55209857.68,56428514.62,55025216.87,55460311.78,55261339.94,56818069.74,60507522.78
3.359_244.08268_HILIC,2173676.885,2713244.438,3356584.502,8402101.346,5294817.927,2256242.525,2182146.177,2362796.074,2368437.104,15555924.36,18766750.71,7441024.849,2188590.76,2483764.651,2336244.612,2335850.616,2425155.864,2221589.819,4306914.319,9843847.623,7083087.79,16380918.31,13211485.38,9304028.011,5884387.886,8319299.404,4927075.51,7817031.491,10721593.67,14199622.14,111158.8495,153139.0455,153051.4807,203236.0209,204410.7138,10714877.37,9363671.927,2850050.87,9190257.695,10278907.25,9133223.145,8724743.294,8722675.098,8408245.681,8109711.947,8392532.282
6.37_352.06757_HILIC,7758472.438,7574317.121,6982808.898,7185736.961,7703480.364,7391896.355,7400894.632,8033422.094,7799695.753,5704463.045,5796759.042,7397013.578,7311810.786,7687063.776,7524929.25,7732032.558,7480757.968,6940542.494,5653585.326,5114647.814,4935396.301,5591319.236,6339384.597,5282104.727,5559846.756,5635712.391,5678354.73,4718887.414,4922470.499,4842759.847,453131.1355,637373.0064,399270.4103,515619.0316,511296.1965,24256130.51,32098332.67,35141951.26,22949468.75,22659754.73,24100200.97,24936264.96,25661334.09,27391438.76,29698980.17,31530759.68
1.727_451.10336_HILIC,550540.7613,552520.1497,443330.7404,473122.9488,521448.5308,585760.713,631015.4594,695247.1018,693286.5737,405255.1015,461737.5037,508225.4656,796508.4625,795559.9481,741012.6739,656001.9941,636270.9438,674680.3412,475562.0237,432481.024,439989.5489,552059.7205,546341.9065,992292.1499,721393.0023,872839.1272,617862.8445,550197.0163,514570.0606,477005.7228,27424.83991,34132.54315,33217.34121,42148.0289,40473.00678,11980829.52,11304009.16,12690353.59,13744998.34,11990184.88,12037208.09,12100665.95,13920650.11,12016575.22,12240425.02,11706848.59
2.436_221.04555_HILIC,4404445.199,3806016.039,3194694.019,19228473.26,13196826.36,14554384.4,6762017.31,3613679.963,3505487.833,130473343.6,294074672.1,208056236.9,3526781.656,3761817.704,4039924.008,3613800.254,3582415.976,3468478.103,348652392.8,369566619.7,261765024.8,253794022.9,313999763,333241881,5967508.528,3579523.952,5347773.769,99639949.81,95552214.66,49077817,169273.1735,235926.9791,240906.9481,318195.4051,310734.2752,27836167.29,31463907.45,23886121.8,30573882.87,27460598.12,27868082.58,30581725.98,30456378.66,28865337.11,32260873.85,23548137.78
1.718_315.12398_HILIC,789037.4276,763774.2342,615186.1796,639369.9702,695599.4087,709114.9372,250710127.7,175761107.2,284456276.7,571824.8737,568559.4534,703250.1877,912609508.1,1251597875,772086094,253466855.5,297197212.6,290470860.8,655174.6689,598456.587,558020.9448,1166390.401,733248.8973,975128.7547,3004103.853,3317814.711,2345025.927,713679.8365,593528.4493,612035.047,35781.74338,49976.73809,43668.20642,56767.83244,56096.97834,12523518.06,10086033.51,13299965.76,9383167.724,12600458.17,11063595.26,13103074.13,10708019.46,11864716.52,11078010.26,12016479.23
9.645_202.99728_HILIC,178364268.6,143562147,144793818.4,148442827.3,124815017.2,122944413,75781614.74,83908226.08,94179266.12,120358141.3,128179708.8,118210611.2,96507962.24,77654779.99,68028433.31,104653092.1,113786403.6,79410531.54,102238973.9,87151400.37,106255137.7,77019575.4,93498764.29,86390137.22,63935882.71,69653565.02,75722200.33,105434093.9,145502124.5,123315974.9,5362128.637,5459108.375,4107624.541,3615770.997,3998359.226,25900788.41,24149371.06,33335829.88,35011073.74,27221529.8,28755911.58,27960246.67,30424131.7,28597822.76,29221695.9,25499158.27
2.677_401.08809_HILIC,4990530.721,4845994.956,4198769.89,4374099.469,4813966.396,5118276.013,4482551.888,5066326.677,4498445.222,3417876.966,3490733.078,4234781.24,4461488.055,4678293.112,4524259.92,4423999.376,4473749.579,4141044.4,3562556.684,3262215.936,3337722.727,3555182.276,3440492.348,3582893.401,3665176.381,3837722.079,3872666.762,3174471.16,3117569.52,3161973.438,246437.2565,371533.2481,246591.8961,331512.3623,323299.8819,6593379.617,8633255.339,6489808.626,8352424.686,7807940.643,7609638.524,7468715.004,7697254.342,7583202.663,6632276.197,8435148.847
5.013_239.01976_HILIC,3058401.808,3037477.465,106793095.1,3204253.329,3131856.98,4587775.846,34366180.57,26212648.61,33756110.21,10563763.78,6922716.649,6612772.157,87007880.31,49701813.02,73350371.19,3191157.827,267379002.4,185034571.6,11371176.51,14123721.98,15744893.6,27111339.36,15086336.47,22613492.84,54245649.93,71819428.99,68764695.71,6205151.255,9228769.81,6469456.813,169616.8004,231326.2956,185336.6241,249154.2193,242041.6964,9183573.408,20451202.31,21496193.87,20266090.22,20758192.97,20144432.39,19905398.98,19281206.5,18514555.83,16646618.31,17277592.07
6.294_185.04551_HILIC,2853505.539,2728234.595,2406193.979,2950854.67,3720175.423,6200646.383,3366637.994,3087283.407,2915087.109,7292804.169,12331015.16,12644760.21,3210696.879,8220576.751,3163379.68,3232942.131,4648098.836,3323540.319,11817125.29,15725054.55,2253700.319,2535803.278,2748620.73,3034432.008,2698760.442,2759583.285,3281839.027,20309431.15,7023347.966,13559938.43,182660.7106,219921.0783,215085.6522,258560.362,252499.9613,8504283.469,9355997.69,8351950.018,8090472.981,6021805.944,9488757.587,8005938.716,5732958.937,8073754.917,12760714.98,7052988.263
4.096_279.03908_HILIC,73619531.22,110931048.4,105530369.7,603698136.4,399366641.6,423956949.3,2410658.321,2603554.878,2578637.441,468470990,828946884.3,400282932.5,2460749.111,2755425.332,2734316.827,2647783.308,2674131.778,2486790.834,240951014.9,362253517.7,376434099.6,23091264.86,32362265.97,3441550.811,2714779.418,2597743.191,2630663.461,405677759,433168783.4,499844992.9,118913.6438,169522.3534,179708.3845,252831.0399,235313.8843,49370755.19,46882016.64,44353361.1,45946971.86,51254501.4,46527296.92,47280359.86,48330154.52,46659339.35,45860840.34,48366691.6
1.542_329.10331_HILIC,1640392.202,3462484.233,1257187.095,836468.7823,890494.0385,894812.525,106657767.3,103212568.1,85596966.64,779970.2559,763635.1526,908983.733,561400492.9,611617453.9,166895283.1,19341028.19,3980560.933,39470564.48,929916.4522,887308.4819,851764.3625,4014526.407,960050.496,16130727.72,1085336.604,3772855.892,5531910.65,1011196.58,954042.8067,1627389.356,45170.27406,66872.29259,73450.4177,91946.10575,92839.4836,7118613.435,5649069.253,6523967.42,6549380.039,6461783.131,7406563.261,6173651.344,6193398.906,6373255.978,7352224.706,5829315.71
4.917_191.00195_HILIC,2242180.134,2239067.95,2019992.603,2080950.866,2280035.496,2147322.824,2339084.589,2591368.358,2474956.737,1774357.34,1881477.87,2334378.778,2494177.208,2589282.549,2747500.79,2667611.858,2657409.752,2588948.248,2089504.567,1969124.052,1911352.529,2232408.033,2249523.307,2386788.576,2517288.072,2681984.746,2640803.022,2215697.019,2216320.193,2087574.393,119798.1383,169667.3527,183006.5602,244419.7397,250865.7809,10910742.06,9220786.29,9805983.488,8919011.322,9835157.889,9684376.184,10283170.81,10321572.35,10098184.4,9572590.448,9513776.842
6.14_199.0248_HILIC,3977242.728,4062827.435,3382238.82,3820668.092,4041119.215,4081887.701,4318398.798,4760165.906,4446934.335,3219313.433,3335033.325,4161841.514,4312479.939,4682360.304,4749234.605,4861276.924,4849103.475,4412074.32,3847310.082,3577621.786,3348188.143,4035455.559,4148122.112,4044255.712,4746061.365,4562845.508,4572433.464,3962062.959,4007064.391,3704204.241,237402.2465,310149.9556,318309.6514,459639.6642,436844.9906,7754157.989,7159292.184,7959994.308,7300119.694,7588969.812,6653625.077,7995291.866,7467842.453,7438031.114,7604184.785,7582077.957
8.737_199.02479_HILIC,1619249.06,3160937.483,3715998.454,1525750.297,1787301.595,1690488.609,6727393.459,3807162.849,7188684.112,2488038.78,3184888.761,2118014.364,12385886.12,10759125.34,7414202.006,39539568.45,9835345.02,57109000.42,5292834.027,5002425.865,5803965.578,5146340.82,5053775.323,5620854.762,14459538.22,18516989.73,16721377.28,1821570.448,1847627.79,1846249.613,100839.7844,143616.7258,131145.9774,163164.645,184363.5089,9135832.866,8904887.358,9551265.788,11058036.94,9245813.667,10165801.03,9559125.891,9442375.255,9144150.685,9186517.418,9672530.517
4.78_246.94104_HILIC,1925564.087,1924841.055,1610437.975,1690575.136,1891350.599,1847100.31,1984712.623,2174956.137,2126095.018,1514926.479,1597304.885,2000417.112,2094957.926,2183823.534,2175580.905,2292354.173,2208745.93,2104362.147,1809259.659,1845629.522,1669732.175,1919236.21,1990586.026,2084315.715,2282487.818,2296979.544,2301473.25,1932863.052,1901224.699,1900831.155,106233.9716,150690.0857,164358.7072,216555.8861,213223.1614,5937524.511,5849693.82,6330094.816,5698162.176,6378527.695,5683816.731,6140718.409,6094007.338,5836004.597,6195751.936,5836717.122
9.435_161.04549_HILIC,219942781.4,291562893.3,442352566.8,22345471.6,84427222.65,100926705.9,8477368.43,8463359.052,9163944.368,62681933.39,133946789.2,99224684.72,8305555.436,7536371.656,6931692.828,9690087.716,9256631.725,8867527.05,10644307.91,10067228.88,49069081.21,8009952.857,32509258.18,7167397.829,8053691.581,8721227.888,8178238.697,111407830.5,144210745,166228569.1,482501.0848,634454.6746,629414.5236,780041.7836,839152.6736,32289817.62,30180245.25,27719452.88,33337205.7,24910598.24,21082950.2,24726110.37,23247412.89,27125382.31,32331193.9,33578214.28
6.615_171.02986_HILIC,2554565.708,4644653.655,6162460.362,2262204.602,2672410.616,2485297.183,84497802.88,62119095.36,79485616.56,7238978.026,5384013.157,3749955.022,214038915.4,167059330.8,222563998.4,246098707.6,153440320.5,349463229.7,9999196.888,8180423.709,9314849.217,17892836.71,35795833.18,28523955.47,26176972.19,37898896.23,29027323.83,2594976.848,5554790.642,4972351.434,145851.8525,209602.7459,167861.2366,212315.638,217705.8243,11151779.57,20157044.73,22555024.3,23557231.08,22543318.03,19498304.98,19687882.26,20155947.24,18697603.18,19175851.28,18451132.79
1.444_245.08191_HILIC,910060.6803,816577.3634,722822.8712,765781.4813,858626.6955,873086.7448,29992030.95,8907379.965,22277353.68,766655.4369,759706.5026,1018653.346,6533148.133,4607345.763,4073069.157,1406636.822,1201906.55,4557754.406,2047093.849,924001.2892,776335.7921,3719847.966,1145215.379,8986874.63,35263985.77,4249154.753,6659693.691,1023671.371,1000966.218,982151.2765,40861.66673,58923.53876,67443.75285,84437.71235,84631.29465,8480005.922,8842147.71,8003000.053,8289401.191,8107109.98,7549798.923,9834503.352,8138922.087,8190380.924,10184051.21,6995516.457
15.153_314.86439_HILIC,296424458.3,484705101.4,638322071.9,44209114.87,43815981.21,39440093.57,157674828.2,76829321.99,499114886.4,24034812.79,27661585.13,12249778.49,31957451.92,30095376.2,30999881.36,47212035.49,35458421.99,37253711.7,19510217.56,22744594.69,24051088.54,41667579.15,33324137.92,38111637.68,779983043.5,899716043.1,993801585.4,29628967.21,24532526.89,28211830.67,1254865.332,2506321.936,3835935.863,2995096.351,3630213.712,57311323.18,39815581.08,41391495.96,44167405.2,38148529.95,36858147.68,43037117.95,46057028.99,43926069.48,43568009.63,50885356.56
3.669_181.01419_HILIC,1720503.425,2829820.813,1605641.285,1484147.493,1963598.268,3419002.793,1660652.738,1673868.081,2952028.009,3999943.152,1338618.588,1460344.307,2066748.274,1682536.082,1775349.778,1614524.792,4319307.433,5403417.077,4840319.925,1783536.24,7982528.958,4792007.217,1274534.861,1381953.751,2760418.666,1591120.122,1478749.878,4277612.815,2167117.732,1265602.316,129518.5289,116207.1469,99190.03141,133516.9533,126595.056,8979295.909,8908290.384,7497838.214,7903819.42,7579590.008,6825153.918,7369578.263,8161341.116,9135037.859,8068707.827,8743536.921
2.295_233.04556_HILIC,2845695.217,3019497.71,2481869.989,2376909.051,2497790.945,2524818.641,2565612.265,2975012.147,2782815.829,2229058.796,4614612.907,2812845.28,3000044.473,2861406.802,2894426.967,2821040.124,2889420.776,2721475.357,6212400.699,4541333.898,2589069.443,3224988.714,2882236.569,3520302.079,2761715.147,2722446.821,2715135.345,2532896.085,2560816.371,2639153.466,130466.0734,184097.6696,191478.8378,249678.7916,239378.7985,16776212.27,16493442.07,15135209.9,15448674.31,16921662.54,14682460.54,18502488.5,16857447.24,15913767.91,14643739.46,16826178.23
1.565_248.98972_HILIC,807850.2909,799634.2691,640596.6349,683066.9522,715363.0246,726112.6648,843822.4599,900156.9531,887782.0643,605579.4044,634189.0628,803227.1721,899235.5665,869611.7068,885282.943,807800.0122,846623.2556,826635.3161,742210.8211,706343.0198,696767.9745,789781.754,800567.8387,913836.6223,919916.1221,961093.1804,884236.5974,820448.5279,802797.6277,742954.4551,39057.37605,49624.16462,53301.91174,70640.67064,64702.21224,2945586.615,2611518.318,2703014.096,2529398.239,2563496.916,2809530.177,2480272.781,2826466.956,2727958.557,2604249.828,2400881.834
1.424_331.24927_HILIC,1415950.255,1318838.221,2112006.52,1981727.773,1889603.917,1757898.284,584360457.3,317730967.8,444630224.9,10592152.74,9928621.873,1568632.978,5870039.225,5400621.662,3982452.523,2106444.681,1797024.965,3340085.627,4711623.756,16475751.42,8246033.011,41422055.14,61715716.1,56192059.7,46652869.5,134004773.2,79390538.42,1654665.195,4382792.129,11287380.51,72707.52563,97431.75709,89894.91992,113518.9551,120893.9486,12362727.64,18269923.23,19012386.9,12041620.28,19451934.47,18118928.95,18089166.86,10896601.98,13217663.38,18676575.95,18152593.7
1.49_195.02986_HILIC,2140830.255,3744196.969,6671573.004,4956461.949,4612880.037,1159573.84,9653083.348,6526358.149,7334096.268,7522381.143,7562404.77,8844232.287,21319905.15,5584632.861,15143076.27,67715006.25,59015988.87,34981116.96,8052853.132,9676817.905,10017034.03,9278015.591,8485482.696,10169290.24,10900251.4,14683722.08,11668290.72,8765488.975,8258957.718,9067465.468,48077.78557,67200.06034,79422.99037,98200.58423,102909.1952,6467798.264,6622086.587,5427883.433,7104750.862,6711506.474,5731825.061,6922914.559,6986969.72,7763863.061,7536884.004,3575347.995
14.099_601.13866_HILIC,31711051.81,17532297.85,24685074.4,27376145.88,22010390.03,1831248.754,1812354.027,1561421.863,1678748.446,8654894.281,14313897.87,39829864.4,1532472.595,1595716.343,3450538.504,1800851.85,1785828.463,1661437.994,20569349.86,24462569.64,17531223.38,7085681.651,10806120.12,8178358.881,1488196.022,1476257.726,3523546.11,12693475.26,8513880.661,24950261.43,89429.54358,114328.7214,105291.6025,138205.3458,135899.6867,12522385.51,18082225.7,19758272.43,20031682.14,16415286.43,15832274,16079281.3,19664053.83,15330275.27,18347450.58,16922948.53
1.755_199.00702_HILIC,19387329.09,11058352.06,8210330.913,12468426.35,24908689.34,10440086.29,11528164.13,15056922.14,9545068.682,11549100.54,8109262.067,12293361.81,15987307.06,12461215.58,10588588.29,60575138.6,14174888.58,7582199.521,5632320.015,8551878.314,7967726.058,20127769.56,11729284.06,12332022.16,5110689.875,7762046.132,4323798.661,849424666.9,11405905.76,7099690.096,148191.1796,178092.2427,56707.24117,75628.53633,75379.56055,3506290.363,3249925.499,2669529.577,3995782.175,2577790.216,3181095.756,2649749.901,2686031.269,3569785.782,3172796.195,2701088.448
10.453_347.07528_HILIC,20747708.96,45178568.09,61964940,15030142.85,593486.1603,10956695.54,10305247.26,10049274.48,11056379.76,44205287.5,44886904.15,30348049.8,9472794.409,8237873.328,11302114.83,10581682.89,10771751.71,10392061.42,8522669.62,17878080.15,21189989.3,8781005.926,10975617.59,20780342.44,9115842.973,9226852.802,9286896.264,28863503.79,25378353.1,20013690.91,555455.1648,819630.8301,630024.3582,860343.1328,811486.8655,26378487.31,32623216.26,34170419.44,38237355.24,33826653.34,32874968.65,32344556.24,33912176.99,32526315.76,31948062.63,31649472.98
1.443_177.0193_HILIC,7020602.115,5683030.768,4507613.279,4593362.92,3330154.086,7654323.622,8302279.439,6821799.862,7729228.14,14109805.55,15581455.84,18812971.1,5782366.874,14486749.15,6832678.99,5591465.559,7639480.202,10010975.15,9581135.884,14416074.3,14233567.8,48529513.96,83964956.01,61021522.29,4752068.932,4909559.776,2574291.478,12578528.98,16024486.64,20653776.43,65722.98035,91632.5456,84768.99941,111566.0062,106786.3347,26850748.17,25282030.8,26004053.49,21900406.46,25922381.5,25592718.55,25023960.43,26526174.77,26964688.8,26581575.86,23655171.88
5.114_187.02478_HILIC,23160536.43,21614790.57,38635178.24,57814910.04,40322688.69,39871689.55,7436442.278,5191026.873,3361679.466,78886777.08,56735227.35,49526997.89,31793194.01,14890819.19,16086948.73,27302916.62,25224492.27,24692880.42,67901712.09,81746533.39,87637811.82,150634488,94075796.39,92781722.08,6084272.739,16963759.06,12206269.25,61963317.65,79589930.89,63937143.06,139454.2737,198616.4746,177901.4853,233755.5893,253315.2837,22794938.81,21051832.81,25152285.97,25942666.65,24809191.13,23369159.36,25248170.34,25774423.85,23256421.23,22047301.16,23209432.47
14.897_289.94912_HILIC,24959576.66,42793247.1,75713999.44,96394565.59,37343597.15,57425803.83,23934843.81,11186397.9,26921704.04,67610775.84,44487776.91,62485908.4,1857825.294,7876819.06,2053619.848,26813305.94,23340411.29,25361947.59,84368611,97229851.27,68692677.24,26976548.79,35771801.6,33843505.71,47271710.48,40027160.55,38410376.44,98384797.98,66320894.99,75659354.18,92616.63225,198413.7198,171143.9673,214086.5998,227568.3384,34279616.52,22589109.45,23605918.06,23399263.32,21744431.46,23545967.92,21298727.13,23095023.79,25464219.98,26937157.08,30697352.23
6.267_593.1301_HILIC,3208969.068,3129406.276,2835999.383,2961005.679,3346276.988,3225692.73,3246514.251,3523789.651,3517706.215,2670900.575,2686287.532,3050244.389,3291701.618,3451297.79,3699186.303,3745922.317,3732564.067,3422066.733,2862907.776,2667651.812,2623945.588,2957741.716,3190091.201,2907239.286,3224005.236,3232364.988,3259727.23,2780925.437,2818521.292,2730252.753,209392.8755,255563.0215,252441.6206,303284.3553,296235.1501,16446124.54,17669576.61,10728928.54,27473631.65,19448371.49,17716902.17,17714455.94,18004924.75,17126670.61,17527287.24,16923004.84
3.918_372.10908_HILIC,5544829.577,5722037.85,4814724.67,4997602.878,5465768.347,5375502.783,5600019.489,6078090.002,6115478.556,4108110.634,4305959.451,5128342.821,5347933.851,5729449.437,6009250.39,5608105.042,5789897.251,5372461.14,4413370.795,4070609.492,3853650.319,4519661.526,4391300.302,4415609.949,4783949.159,4736004.805,4774337.18,3625900.799,3732052.792,3728127.057,329838.7003,443008.7013,335500.1007,455964.8636,426061.9531,7896697.061,6754407.114,5204139.878,4527264.223,6377876.949,7639403.287,6520026.259,6645317.316,6637990.093,6144845.487,6466601.861
8.064_308.07371_HILIC,594490091.2,658930128.2,751712868,194834451.9,171682723.5,167450479.3,6843890.012,7081331.793,7530496.232,221807497.3,327052527.5,168725289.9,6641177.528,7121358.146,5751607.572,7926024.623,7687644.219,6911362.429,68498389.03,86397430.63,127606449.1,5752904.137,29593632.91,6015493.427,6295432.495,6243612.331,6522392.825,116726566.3,154050222.1,157307067.9,471882.6536,633512.0327,503890.0712,635114.7629,676595.9237,39644658.73,42641165.03,40317704.17,42678424.29,38572443.2,40450645.94,44895387.83,40974840.52,41410773.58,42003544.55,40178585.89
1.605_387.14513_HILIC,1274246.894,1190275.861,991224.8818,1138572.959,1220091.06,1188227.04,1343062.055,1470259.712,1570074.005,953092.9705,989422.0392,1268711.242,1470073.518,1444286.692,1515227.367,1389715.552,1298262.691,1321346.389,1085041.843,7424304.099,1998488.776,1150952.835,1124147.193,21327155.63,1242282.869,1218763.947,1199200.42,1014467.743,1002558.518,939194.7262,63181.4995,85312.22564,73896.30347,101157.5733,98703.93979,4899251.057,5218616.962,4428901.609,4019402.047,4832854.788,5150132.959,5097951.773,5223680.716,5047493.927,4880006.102,4306058.03
