Compound_ID,Norm. Area: RP_Pos_1D0.raw (F1),Norm. Area: RP_Pos_2D0.raw (F2),Norm. Area: RP_Pos_3D0.raw (F3),Norm. Area: RP_Pos_13D0.raw (F10),Norm. Area: RP_Pos_14D0.raw (F11),Norm. Area: RP_Pos_15D0.raw (F12),Norm. Area: RP_Pos_25D14.raw (F19),Norm. Area: RP_Pos_26D14.raw (F20),Norm. Area: RP_Pos_27D14.raw (F21),Norm. Area: RP_Pos_37D14.raw (F28),Norm. Area: RP_Pos_38D14.raw (F29),Norm. Area: RP_Pos_39D14.raw (F30),Norm. Area: RP_Pos_49D21.raw (F37),Norm. Area: RP_Pos_50D21.raw (F38),Norm. Area: RP_Pos_51D21.raw (F39),Norm. Area: RP_Pos_61D35.raw (F46),Norm. Area: RP_Pos_62D28.raw (F47),Norm. Area: RP_Pos_63D28.raw (F48),Norm. Area: RP_Pos_85D28.raw (F64),Norm. Area: RP_Pos_86D28.raw (F65),Norm. Area: RP_Pos_87D28.raw (F66),Norm. Area: RP_Pos_97D42.raw (F73),Norm. Area: RP_Pos_98D42.raw (F74),Norm. Area: RP_Pos_99D42.raw (F75),Norm. Area: RP_Pos_121D7.raw (F91),Norm. Area: RP_Pos_122D7.raw (F92),Norm. Area: RP_Pos_123D7.raw (F93),Norm. Area: RP_Pos_133D7.raw (F100),Norm. Area: RP_Pos_134D7.raw (F101),Norm. Area: RP_Pos_135D7.raw (F102),Norm. Area: RP_Pos_Blank_MS1.raw (F109),Norm. Area: RP_Pos_Blank1_20230109161140.raw (F110),Norm. Area: RP_Pos_Blank2.raw (F111),Norm. Area: RP_Pos_Blank2_MS1.raw (F112),Norm. Area: RP_Pos_Pooled_QC1_MS1.raw (F114),Norm. Area: RP_Pos_Pooled_QC2_MS1.raw (F115),Norm. Area: RP_Pos_Pooled_QC3_MS1.raw (F116),Norm. Area: RP_Pos_Pooled_QC4_MS1.raw (F117),Norm. Area: RP_Pos_Pooled_QC5_MS1.raw (F118),Norm. Area: RP_Pos_Pooled_QC6_MS1.raw (F119),Norm. Area: RP_Pos_Pooled_QC7_MS1.raw (F120),Norm. Area: RP_Pos_Pooled_QC8_MS1.raw (F121),Norm. Area: RP_Pos_Pooled_QC9_MS1.raw (F122),Norm. Area: RP_Pos_Pooled_QC10_MS1.raw (F123),Norm. Area: RP_Pos_Pooled_QC11_MS1.raw (F124)
12.272_408.1651_RP,4528380.644,2537875.288,2952834.291,3346475.877,4143815.027,4216914.056,5001769.875,5487798.656,4885967.66,1736622.824,1568104.828,1931290.817,4104673.978,4301394.986,4624614.113,4962737.834,5144272.397,4645906.04,2163932.099,1873564.998,1713351.383,2667097.627,2230404.609,2530682.459,2841605.233,2778608.665,2910206.34,1113018.833,1010843.308,9488979.997,222626.427,411461.6406,335808.1483,82475.76654,842341.3897,544832.5937,928162.4311,423509.5,742454.6013,382362.2059,853461.4672,639301.4279,869503.5635,716587.8302,935734.3541
11.734_171.08036_RP,2353951.697,1307661.248,1745777.007,1932826.648,2475155.989,2361834.239,3139273.095,3527435.318,2928896.223,1173169.259,1057072.189,1283315.412,3130535.164,3219727.175,3759441.888,3796613.334,3775814.399,3757797.094,1911863.303,1577470.802,1484746.238,2390999.033,1866097.996,2224963.887,2735375.647,2723437.714,2787175.353,1115852.701,1046606.888,834970.8232,126465.4314,220634.0438,178417.5033,75237.86325,623129.4373,530236.1987,349323.5434,747428.1793,516771.0835,343162.0278,338168.3604,617393.8087,553768.9313,647334.1215,473690.3311
6.358_378.13931_RP,1196151.616,1017254.628,830072.8976,1089133.259,1291147.538,1260536.471,1645802.85,1699931.613,1723669.354,571243.5555,513121.607,670371.0193,1291500.294,1276339.172,1519442.812,1456573.109,1505398.986,1437084.953,606666.8215,527328.3499,492859.7469,734080.7188,654098.1723,887634.0492,1020714.079,1011929.858,1072867.68,561957.168,420856.2883,351888.8198,62099.61381,97904.15035,85519.43375,32928.34008,270504.5285,475316.2875,546684.3392,499943.6497,554452.271,113261.3149,503876.2787,366181.6771,460423.5759,508387.4923,422242.0765
8.518_532.1438_RP,1095360.702,919923.7452,707095.2203,875216.8875,1118660.937,1085513.488,1453299.744,1617480.654,1401638.495,536599.086,491979.446,387529.6039,1329495.715,1151062.894,1197026.579,1697438.761,1762299.889,1724714.564,797230.0968,705533.181,640342.6422,1053753.446,894541.3167,1041863.054,1462443.108,1378879.387,1382899.082,595700.9275,543556.7933,443522.6295,51979.26132,60454.19296,36071.80608,45299.32866,402143.9162,493061.2635,377427.4382,417487.9434,513448.867,369602.9389,331668.7825,302486.0302,441723.332,451344.6601,516276.0658
9.29_191.09125_RP,919647.7624,1298666.366,2062436.157,1273273.09,987427.6354,990034.4604,5795947.551,3433043.505,1097031.59,1819553.728,1410793.306,544670.9723,12980865.89,14185630.77,9937650.445,1649296.192,9807927.025,12097135.11,2142774.96,3417588.483,901320.3239,3656743.82,3184118.064,1534088.278,5144861.161,6831985.153,7542662.835,911736.1763,618979.4006,764888.4218,46952.42931,67037.924,46427.4894,29881.01111,1388833.497,711809.8177,1187601.515,1222312.913,1443729.322,1145392.142,896328.4451,1223215.45,1188623.604,1027069.454,1026825.288
1.673_238.07087_RP,719995.6406,630846.93,544202.5073,700998.9072,780682.5019,794478.2684,984781.1848,1075453.486,1097553.692,564821.1308,600077.8113,614794.6084,922392.1132,964941.4326,1055534.854,1183145.684,1198737.606,1218926.216,686673.4594,674108.4864,641839.8599,1178671.075,1034255.413,1301844.841,1284839.446,1238525.666,1234315.079,766027.3223,748816.9302,679297.816,34355.48148,51706.50226,51755.35623,44134.46165,319966.4634,175587.6592,397486.4822,369534.7596,357168.7591,294467.9772,363004.9735,360212.2226,214686.9674,406315.5251,235830.7114
1.271_242.10396_RP,50828288.34,43854030.31,21640896.13,26425711.34,36639293.34,35330235.74,1268788.118,1185744.93,1266160.993,16754243.6,14573595.7,28889721.02,1329141.696,1163645.85,1194331.689,4392202.347,1143466.165,1289767.845,15639514.51,13532480.68,7841356.271,1348656.568,5060200.804,1551693.335,1142676.685,1188040.966,1302422.792,30150407.23,26392538.57,19976139.17,21091.82323,29522.41895,30905.34572,21174.44416,3846378.501,4113630.113,5860872.433,5352797.121,5840041.57,2271844.731,4471501.553,4955603.42,4988526.276,4883751.009,4157554.8
10.852_159.05853_RP,16686413.52,2133188.455,10140593.63,36112864.55,46401273.51,48970886.33,17346687.89,13493501.23,7072816.123,28041585.78,21026234.05,28443974.12,16382376.6,13130181.78,14533106.19,6777930.451,19133788.49,20181614.98,36514168.45,33453579.58,30438697.7,53769906.21,32596350.19,45383450.45,16971332.06,18311362.65,21076801.48,26192830.82,25067199.82,19210138.84,83610.09664,154729.4618,98966.09223,57265.27091,4043345.371,4113702.74,3710791.321,4354160.89,4010041.23,4378750.46,4196355.098,4382406.017,3662880.957,4002165.169,3884498.433
1.333_354.02412_RP,1627101.637,1998552.594,1886317.285,922620.9331,1124501.042,1018783.557,1082724.542,884606.3356,958057.8088,673318.9404,858921.2526,746842.1611,728224.2462,754461.371,836278.8543,854181.147,913038.4352,859580.7624,606845.9843,572240.2058,643575.5734,781352.9781,7384211.147,706407.1944,760848.0642,866661.9853,836501.707,777880.4724,774217.6219,1202893.408,19413.88627,28740.636,28528.8108,16220.20403,1894066.95,2228341.027,2578098.984,2313569.65,1894625.272,2198934.222,2214454.73,2368646.148,1987650.798,2042517.073,2092513.091
2.546_169.06064_RP,731197.6795,972337.1497,663888.6232,568150.606,689542.7088,653734.6579,957761.2258,1028079.668,1086092.424,523200.9951,2718793.1,396459.7769,879802.5544,889780.8621,993475.6347,1020134.81,1079419.04,1576134.162,1927817.622,891266.6517,374351.5406,643963.6521,527585.6929,656062.4454,962983.3857,926305.1732,1250783.718,437544.2387,505312.6853,569273.963,37461.96658,56769.73294,56880.73065,33003.79559,1024413.296,1033915.107,1031755.322,1074325.867,1020371.611,1070271.259,957758.5043,1032738.443,1116197.54,1157938.412,884128.7784
2.738_486.18159_RP,900458.0949,727860.1452,600246.2619,660521.9187,784656.177,759428.9702,1292987.991,1365594.063,1415751.374,418837.3401,407508.7643,466201.066,1390504.98,1306965.392,1292725.364,1320907.26,1432217.474,1401076.144,571141.3124,479966.7405,463612.6844,742512.2358,642185.3904,776096.8483,1290859.937,1290393.182,1258172.764,567895.2385,511772.0796,440385.8261,44620.94313,66143.0656,66303.34298,42705.11994,742287.7304,517543.6677,699677.7949,619345.2619,641048.4352,640077.3868,624746.8707,629553.4068,642426.3632,618711.6438,660276.0417
3.222_144.10181_RP,6214223.467,1703294.157,4074246.023,8591325.573,4202399.439,3011795.309,10761460.91,5773298.69,6268248.086,4281798.251,5450492.74,5590696.902,12010427.85,2716637.436,8945348.289,10540551.38,7245493.308,7416610.341,14932104.24,9975963.3,11470640.27,17776980.45,13083850.75,13281026.82,5904395.054,5592219.618,5606862.039,5145134.251,4514583.023,3707294.3,234268.3777,385254.4787,220607.5786,133739.0456,2225917.627,1916779.124,1620148.123,1978729.157,2102300.003,2257341.147,1843651.423,2024781.165,1850013.182,2202066.759,1762106.755
1.011_204.13408_RP,8581303.177,8282789.516,7993590.92,18753881.43,16789326.57,17382943.46,733732.2026,785226.4641,1001415.177,20287715.23,28309552.78,26471118.49,677763.4465,777912.9204,756673.8472,812376.9204,990977.8007,864720.7301,14383089.45,22843608.51,17689418.92,40555888.83,31966738.54,48625135.59,918428.1378,1363382.767,1056528.437,31987653.58,28347281.7,28725846.91,29123.16049,39830.02568,47001.02307,31012.11489,2803973.855,2435510.141,2406240.09,2444353.838,2499560.792,2156006.521,2408833.195,2462181.165,2431905.901,2472465.698,2685040.024
7.176_322.11319_RP,709816.3043,612522.5989,500110.4495,638817.333,815210.4903,795203.2049,1133806.118,1230079.936,1266606.544,404094.9992,378413.6904,289058.1523,1002497.614,564366.4876,664039.7102,1273709.491,1320228.913,1258188.797,599671.9032,555629.0379,496999.192,820494.803,740860.3821,842398.7157,1187262.235,1216204.685,1232686.336,530105.2106,489973.3911,418021.3171,36580.3271,75782.6022,46161.19759,39997.79877,92438.01947,115574.2531,168022.4823,162579.332,123678.7688,111969.8443,164813.1531,118626.668,228602.3269,165164.7882,175363.9172
3.947_307.98245_RP,2219681.846,2772530.768,2311798.054,430720.4252,534693.5792,535905.023,744176.9126,807862.3386,859462.7544,632192.1818,468081.6597,304679.9647,697147.1304,732826.5455,801154.8269,862283.1108,924715.4642,846225.4429,382966.0481,346095.6126,305225.9781,503575.2979,415469.6531,584906.8011,856538.9942,855301.7354,951119.511,420471.3624,361983.9201,316160.9949,27196.6747,40876.61763,40958.80844,31573.31811,1562783.815,1291010.791,1004796.234,915149.5625,1303287.064,804861.8138,1032851.095,1034642.038,1309423.889,1428226.498,1247538.019
5.973_209.09192_RP,901786.1753,770458.1565,628444.1865,807988.36,992390.8517,958839.3256,1272437.638,1342842.333,1469416.184,564808.0235,558141.2287,534536.6061,1090920.327,1176503.687,1324547.342,1335889.866,1371705.156,1404464.958,2177056.257,1322799.924,728228.4044,3993093.655,744019.4559,965383.2545,1093200.529,1058446.692,1149746.624,467639.017,449396.6832,379592.7372,44134.40692,70919.65643,63859.09602,38632.78603,530847.3267,566023.1606,577465.5908,373320.5858,512960.7761,606173.2377,540925.5343,527761.7415,485900.3269,559253.7324,520564.403
2.356_189.95578_RP,29756251.73,26234089.32,23275885.34,1506959.176,1294958.726,1962746.663,1061739.315,1051822.899,1080601.56,1508465.501,1193158.752,771521.5338,1226625.231,1628222.334,1036874.442,1752286.522,1108288.917,1053885.416,922491.2646,427766.2894,463710.8051,651180.2324,581288.6426,766182.0173,1016548.516,1142939.759,1025057.918,2341256.914,1186756.731,1273007.435,35745.16769,55347.60539,55985.72605,35960.5348,3875353.644,3563813.413,2087993.88,2203519.62,2628398.834,2139386.844,2266568.164,2121950.139,3185769.446,3557138.686,3261923.9
1.186_339.92776_RP,8672041.21,18540767.31,17553825.15,3391700.297,1382796.997,1561535.849,840893.638,896460.3096,993924.1284,3392242.686,5193438.856,5053242.617,796518.8418,886239.581,903745.4332,1165538.5,1038031.041,838392.9273,2327348.273,2381968.534,3365400.568,804391.3789,848118.4084,752288.0017,985014.824,909187.3082,963839.5309,4126325.018,4607097.042,4523117.245,13115.38539,17020.18365,17234.17726,12423.45987,1367092.569,1541034.93,1918387.6,1644819.065,1406765.371,1365756.466,1391280.422,1583224.058,1403620.854,1754239.777,1572995.079
2.594_418.15528_RP,1117492.808,1044864.172,832994.7862,880397.9897,1049977.542,1037841.679,1522492.546,1657966.449,1691174.044,576680.0865,521562.4985,622740.224,1454982.406,1395212.489,1583975.277,1599065.34,1731967.909,1681815.966,706848.9526,639083.4145,582116.0734,996703.5891,829086.9564,1022884.436,1499957.425,1536322.571,1583799.615,685779.0892,643928.3326,556512.5624,58282.08467,86286.27244,88557.26751,51815.10003,372407.2882,441526.2137,435564.5257,323889.8897,175803.5669,389565.7839,291735.6227,405292.4004,423722.9836,362767.9343,426717.8272
10.864_405.11782_RP,4245674.048,2184090.727,2978481.747,3304563.396,4006811.047,3910569.775,5077238.734,5507993.146,3738636.902,1803900.728,1579775.603,2028662.219,4342630.168,4429420.422,4644540.596,5413040.877,5440604.429,5076015.398,2368546.849,2089190.949,1797510.211,2834437.265,2393883.724,2836326.515,3202219.699,3094791.886,3256652.787,1330665.473,1189924.417,925824.893,221464.5737,428009.1212,278522.7585,74096.70446,693807.5597,641714.7081,691859.7289,467900.0316,529104.377,514644.2968,926933.7823,563760.2076,669682.1332,627371.9327,272759.6493
4.497_221.98192_RP,26848220.28,29030722.41,31254422.39,11268101.75,12307623.53,12799303.72,3104021.846,1367498.297,5042383.506,5798190.628,8531527.958,6538036.738,2240288.762,3340907.185,2887817.021,2394759.611,2205436.323,1726727.788,3123120.077,4455285.865,3740476.376,769823.8487,642313.0358,840751.4039,1274187.696,1210060.081,1744295.469,10572411.89,10112602.92,9622959.546,33606.99066,51248.00738,50368.06178,44135.29734,3076817.033,3312106.827,2266698.526,2145917.271,2707157.96,2128775.116,2259164.373,2227439.507,3086936.315,3188969.458,2808588.671
5.845_147.06507_RP,1180045.761,1219261.648,2300550.636,5386984.909,3673271.631,4491526.628,1909261.367,1210072.707,1299432.031,6455860.518,4891575.941,2149108.769,2572832.558,1155950.561,1553890.469,1751684.254,2678755.487,2575245.96,4513144.137,7780767.909,8698298.21,7968677.489,4892037.05,4519890.913,1205365.971,4127608.691,3186880.461,6828054.951,9279223.3,10000659.81,41660.81999,169057.6151,55774.8763,41974.56041,1315571.048,1542896.538,1534650.367,1854812.21,1496177.868,1737845.81,1372301.133,1576753.878,1435718.882,1385596.571,1606175.501
8.48_302.20728_RP,6492006.456,10104709.56,9681674.344,6835310.988,4043929.701,2796214.387,2008535.773,2194740.537,2171799.637,1973330.483,836733.1685,526190.8508,1744427.892,1432612.866,1494447.903,2046133.237,2042944.231,1932513.531,1115532.066,752464.7859,677747.921,1109780.749,913513.12,1067646.563,1367720.547,1316820.945,1345674.296,2210080.018,2117725.956,1279455.45,80904.00169,105568.7437,57594.42131,40861.19931,1043186.684,915614.2766,523618.9506,933399.8638,689707.2964,392011.5648,572255.4004,897632.1086,875546.2029,800049.5783,846234.0626
8.31_206.13851_RP,12790191.38,8749134.073,8957124.632,48384918.72,17001817.58,22663099.21,24463503.89,35746390.17,46290761.12,22089653.55,17066509.19,6732771.597,12797973.31,15422896.48,6221741.251,45943987.41,21960648.73,19558128.77,17620803.93,30373527.46,30889298.26,52498663.86,22336951.34,43542961.33,56392710.2,15247067.02,17788076.93,20082358.94,25815737.98,25727998.52,53943.24094,496195.8132,284531.2862,135683.3705,4034864.829,5364209.463,5187842.073,3684908.705,5042371.693,4368076.91,4242708.609,4145378.641,5019554.515,4602965.752,4687690.153
1.084_852.71889_RP,11603395.42,7914129.378,9709627.983,7483017.022,12005578.78,8583803.559,45310162.26,44641169.93,61723112.12,4567702.508,3969977.003,3205583.763,65240151.46,54237720.24,81141374.12,7175740.945,18804093.2,26266357.43,3214530.048,2793558.598,2891866.643,4458975.233,3431651.255,6215457.419,21195816.96,25806198.1,30479570.62,3674324.193,2241864.516,4691775.414,19623.02933,26367.9994,27028.21084,24763.1799,3769799.613,2108204.624,2952353.072,3402362.976,3157802.801,2946607.676,2316222.88,2616759.396,3286403.147,2654665.402,1650738.753
4.985_143.08138_RP,1710542.526,712647.7958,1034330.917,941328.4519,886296.9963,872243.5975,3295011.739,4434950.307,3088968.416,417093.7914,385826.6431,477336.5769,4780253.594,3772004.115,3846086.882,1416951.202,3249036.723,1334515.78,1623766.265,1471953.612,657013.3745,2568003.87,743841.0009,1210452.247,2417458.036,4318079.947,3047717.449,798642.0943,522067.1471,451060.3576,52232.31711,64222.94329,62918.28855,45366.4809,1052618.098,1005056.368,913883.5876,875018.8016,816107.7035,990761.3301,703292.5141,1006521.925,964358.6376,981700.8947,982369.8163
5.772_265.12149_RP,873242.8444,1247380.815,2114248.042,21153036.73,17608458.68,14985991.89,1217230.681,1313211.975,1411357.892,15192512.25,28501229.52,21047829.3,1024733.342,1089373.229,1215810.897,1276283.483,1335212.434,1253377.726,13149667.2,19575244.37,19512435.09,702875.2961,650014.9245,850597.1345,1070711.926,1016504.126,1179103.438,26982034.9,26073471.23,29511445.82,43500.54774,67516.20479,62965.50796,36391.43444,2318891.423,2263610.269,1995784.362,2253443.075,2167135.382,2221117.813,2284859.47,2122144.496,2109006.222,2241969.668,2269895.504
1.487_281.07997_RP,496354.1989,514594.7665,16020563.14,27726916.18,30591609,971048.7135,538257.7569,573600.9783,616643.5715,889680.3579,1104843.599,1560250.129,478308.7718,551000.9074,561396.7885,607299.9125,650952.8218,600264.1344,1852485.86,2212569.523,2123007.05,3199653.507,3333209.15,560535.4797,564967.7171,572382.3409,602260.1389,1574452.923,39550094.81,1136424.789,17139.68304,26505.42387,24430.46262,17518.26032,763484.4301,749145.8982,684888.8361,824566.058,817269.7957,634980.8385,1077856.898,780808.5457,783962.4482,738864.1805,610624.6542
2.135_205.0705_RP,865203.5606,2001701.065,1449825.44,1049688.773,1053760.21,1009153.132,1337611.571,1334038.333,1466981.254,596863.503,638514.6257,662652.8883,1555507.906,1477001.625,1553937.776,1353341.156,1511434.832,1559155.363,728628.3119,817493.7926,748890.3732,2117787.204,1477706.486,1608842.39,1431410.523,1471111.34,1492139.915,1041833.006,1162563.461,1157689.743,35580.0052,52590.47271,52339.30264,44627.89011,1032355.527,960080.1565,1188076.177,1222174.68,919603.393,1032484.621,1182305.033,1233562.859,1088321.1,1364640.308,564613.8182
5.985_259.0923_RP,836868.6718,715069.2371,583325.3307,763196.5735,895231.0388,910573.3424,1183218.837,1261540.765,1366650.373,1383411.785,1976564.32,698306.4866,1031339.414,1096362.301,1234431.967,1282082.715,1314278.316,1309950.544,2834114.588,461970.4741,461284.6597,3995308.994,1792215.474,2460915.113,1023801.722,991327.1869,1076916.525,1205911.235,424903.5954,527527.3608,40948.68749,65772.64113,59246.34081,36209.19939,729171.4318,788670.7228,744679.5971,746276.4808,740193.4187,781095.9187,358237.0989,903376.9386,843143.8908,708975.6553,732121.0481
3.388_274.10895_RP,1693393.79,1524628.458,1354095.231,1251976.786,1495058.972,1458795.644,2517169.253,2551039.451,3649099.971,715835.4186,720193.526,779713.7975,1973304.411,2407009.43,2103256.563,1890359.758,1975525.713,1888773.303,783357.4261,724955.7323,664208.0475,1014458.809,849568.6986,1129726.18,1845575.134,1721529.963,1846462.318,689336.8707,625424.428,544932.6335,79036.5953,121730.8033,122389.6687,52082.18933,1654888.392,750207.3421,1240604.454,646886.1422,924895.8614,633929.4982,1073166.587,994658.3287,1095802.987,1089516.501,1087667.862
10.856_297.19062_RP,1301699.84,742604.1293,1005590.31,6517060.323,1664510.559,1436443.15,2008058.793,3379036.105,5599433.49,920336.5245,2045697.385,2827232.128,4777303.178,5337317.202,1931941.568,2340834.782,2365195.067,4203818.021,5285896.675,4127249.111,2056509.381,4095388.917,7867471.652,4743104.616,10751535.76,2611652.08,4259249.407,8238414.856,706925.2353,2966404.728,69164.22677,128394.0268,82058.10025,42983.67155,833335.171,904312.6789,898575.226,792293.8271,1038657.481,729225.1045,794847.1978,941378.2475,1012811.379,718536.3378,861337.4039
1.334_252.9851_RP,3702374.362,4289107.209,3380351.585,6963733.525,6866605.57,6124560.155,1641055.369,1341754.888,1454226.476,5628747.633,6084808.794,9616910.938,1121197.195,1207534.434,1362066.172,1323264.936,1415403.482,1333432.695,7031120.789,5621505.997,8885900.443,1236753.767,41002080.5,1119524.659,1265508.767,1389499.273,1341942.499,14388572.21,18337735.86,17914535.43,28940.26509,42709.93387,42428.43269,26159.3681,9091032.243,7465329.377,6924509.146,6812248.129,7038838.603,7402363.808,7055892.986,6982326.128,7657823.608,8152342.119,7659255.396
3.922_263.10587_RP,2752794.436,2412772.472,7228002.008,20457970.95,18196978.6,19262668.99,3594602.526,3918421.184,4052358.719,34276580.03,26750608.04,23652090.6,3132038.248,3353799.384,3560821.971,3788042.519,4025258.901,3789619.162,14962787.87,25315286.59,24674236.39,2129585.744,1759034.386,2379384.393,3406518.94,3322887.159,3812635.314,25011250.88,24271781.98,25418389.43,140455.8637,210896.221,216257.1234,116678.5268,2095621.556,2588254.595,2840871.902,2621808.235,2421512.923,2655806.189,2481595.023,2177075.488,1574203.052,2004431.482,3726567.422
10.64_312.12291_RP,1930859.379,1168549.507,1290859.981,1528997.029,1917182.315,1824904.447,2644082.603,2675327.067,1676440.056,891738.1414,834246.604,997855.556,2331778.983,2370446.84,2530479.019,2813847.625,3029105.872,2729819.699,1346658.116,1192980.379,1071136.209,1813697.089,1439455.336,1644543.554,2084124.53,2112654.7,2073745.582,885005.311,842149.7158,647364.7423,96886.2847,189307.3075,127761.7829,49494.09839,1226630.175,430997.7724,1032758.411,935050.0341,967136.0209,771751.2542,831911.1984,879105.0769,811445.5724,735413.4674,678903.7218
9.687_330.15456_RP,1961243.664,1695898.851,1380457.37,1618067.027,1967988.461,2035797.26,2662778.456,2877082.772,1339893.434,990605.8943,1072992.957,976269.9091,2527796.388,2479723.655,2667892.847,2986146.195,3204401.789,2936526.343,1465857.19,1250632.732,1114776.827,1810112.699,1572679.977,1808268.866,2322177.485,2297054.524,2288169.882,973562.2474,876649.4403,1116013.51,103121.5024,155830.1125,121404.9566,45218.15254,329537.6653,372592.8078,356152.8718,300954.8572,279954.4767,273441.1658,433748.9398,232509.3727,358349.818,451647.9361,214881.6202
8.599_431.21338_RP,1131178.429,940857.2175,780831.9467,972626.2521,1217657.354,1176402.867,1834334.742,1846403.37,1746939.919,636728.7716,575534.0136,463767.5182,1649102.416,1425146.389,1506466.249,2192536.994,2145729.196,2094663.286,999846.2301,894862.8654,864018.4815,1444961.465,1198791.444,1393362.883,2003154.757,1946563.831,1947779.21,886725.4659,815059.1029,661549.612,55871.06786,73086.20076,42212.30036,70609.16579,159871.1115,215381.7405,175285.0172,298356.6704,300136.9464,190877.7905,330575.0736,198736.2483,241888.1335,268438.4572,422528.4998
1.387_200.10281_RP,7560108.639,9888353.417,9389790.09,27968014.42,28492573.02,26966951.94,1217584.882,971995.0399,1189936.696,13741870.53,21122569,26863365.13,1237898.311,1647378.762,1455019.365,1109667.053,810829.3113,845694.0553,12509775.88,15173753.77,16910515.39,491433.5833,540515.8723,550713.4862,843505.2459,1395993.79,888278.5835,35637406.51,31393786.75,30134057.58,16390.9191,23142.63372,22138.07687,18880.31538,2092170.335,2069598.019,2008429.695,2608814.068,2226367.448,2483626.708,2361415.985,2297083.869,2219152.356,1940340.487,1969274.094
2.098_240.144_RP,1345323.397,1209324.867,1807717.804,11487032.97,8396314.595,9444834.443,1977208.624,2121844.949,2287113.367,7473552.064,11766953.57,6473285.565,1739450.869,1735557.79,1759020.561,1785511.629,1778389.175,1817573.823,2583412.573,2585713.508,3265809.697,6029012.732,12990662.3,11235895.72,1433062.159,1505674.118,1479279.823,7483109.733,7542343.363,8408172.375,91942.33796,102638.6791,152262.0676,44517.71467,6636020.653,4288476.065,3685599.74,2189802.92,3289176.96,2756186.2,3568867.52,3784642.65,4202498.825,4198609.04,4684042.483
6.362_188.10283_RP,743095.0934,625897.1087,512259.5213,4490702.973,2603393.861,3851716.848,1143234.643,1186957.407,1209732.51,3955469.334,7660134.874,3367944.991,997735.6983,958006.4463,1184375.083,1157270.847,1193763.828,1164692.775,506682.6773,682521.1728,1555425.137,26496305.37,41585447.22,40923150.78,998052.6312,992651.6244,1055799.674,6115635.515,5315791.677,6095694.106,38114.12309,57744.25355,51524.99492,34141.22257,621457.5588,860619.3234,827466.4498,953368.1029,943590.6395,709375.1048,765677.1333,743210.1249,867105.1044,750622.5091,833118.2299
3.694_165.07568_RP,1451770.418,1007277.009,2452476.212,848681.8944,1069069.894,1034484.939,1383433.742,1474353.772,1601985.93,449666.3324,437104.5062,511946.509,1098226.344,1097232.948,1195009.967,1247673.66,1327942.93,1260037.41,557400.8638,439940.955,393874.7202,629689.4991,521102.5988,703246.1261,1801359.704,1798733.105,6679472.736,403864.1749,368400.9913,324054.2717,61706.26588,96541.26439,93909.30409,32306.25099,224631.9204,426276.2559,544926.595,639218.2653,756002.6961,673248.7653,640708.8727,642591.2848,699696.8923,734957.1041,468788.3847
1.117_233.18576_RP,1925907.58,1232896.38,895002.4208,1963845.64,3498008.387,2963484.119,1586005.78,1439619.53,1188177.565,1003059.422,965548.5218,996227.2426,2598843.145,2138927.89,1486067.322,1536276.861,1330505.772,2877943.911,1169915.375,1112933.732,984999.8434,1993223.995,1566415.146,1516589.016,1384101.308,1559511.453,1032093.305,1005063.42,911016.4614,882788.961,17801.03609,24085.99255,25302.9305,23181.76913,471337.5716,560669.7715,619324.0988,568499.9794,539220.2724,462016.9639,653731.6986,577593.6619,582884.8709,587005.8198,383117.4476
8.896_388.15012_RP,1426511.53,1187460.127,991516.8767,1218779.019,1505640.995,1427776.255,1969658.878,2143426.054,1678172.49,748855.5027,677916.242,634308.7124,1969984.833,1856513.527,1950562.019,2569822.139,2500518.142,2333445.966,1214111.92,1024218.821,988928.6969,1619785.873,1369041.15,1612071.194,2197898.171,2155554.217,2293886.382,946632.1218,881562.4208,703813.4501,74614.26949,90707.29168,54044.25335,65765.36861,382382.6546,576762.3695,473041.078,517180.4271,415964.8618,208634.0883,412760.5497,429363.7527,564293.9719,445226.7903,676285.6228
2.745_205.04535_RP,679342.355,543528.8348,452490.6788,1335194.372,820556.1861,765006.5855,967848.6977,1021800.851,1058920.667,1230783.793,1195202.807,1137830.691,1032109.452,969735.3474,958807.731,973764.6089,1059080.03,1035665.096,419076.0714,837765.6078,618667.8765,1774239.655,559366.4238,932318.6379,936690.2267,2045533.086,1439831.868,969908.231,1054204.64,839582.2091,33690.67844,50020.63153,50121.779,30868.81782,817673.4471,805891.8799,710168.6952,862251.2843,931205.9453,726939.7935,773335.1232,792879.355,825309.881,815561.0903,782354.8923
1.078_106.9492_RP,44329771.37,44194294.96,40962227.67,49822320.17,31377106.3,16554930.99,77816894.45,89433018.06,42262382.79,12433263.65,13708459.77,29062436.46,76469618.08,53251856.93,81576157.68,60676696,78169768.74,104717643.1,20298973.73,28669301.3,18564566.62,14880979.33,35554144.75,21371117.37,55857122.14,66496186.08,71371473.22,26208523.03,17838471.92,21986186.69,28947.62644,38865.11501,40651.42532,49436.1254,9079394.888,5075127.146,4531186.919,4986820.4,4851244.1,6546378.089,4648276.694,4169262.959,7532549.503,4717438.694,6938842.316
